Member_number,Date,itemDescription
1567,13-03-2015,bottled beer
2972,21-05-2015,house keeping products
4657,15-08-2015,snack products
3164,30-09-2015,hygiene articles
3761,26-09-2015,margarine
4462,02-04-2015,newspapers
2420,27-09-2015,frozen potato products
2452,11-08-2015,canned beer
2829,19-12-2015,margarine
2164,24-11-2015,pasta
3950,12-05-2015,whole milk
1252,13-04-2015,whole milk
4804,27-12-2015,rolls/buns
3417,15-12-2015,sauces
4053,22-03-2015,whole milk
4574,30-11-2015,rolls/buns
3519,13-12-2015,rolls/buns
2978,09-05-2015,UHT-milk
1132,19-02-2015,rolls/buns
3361,28-06-2015,beverages
4681,11-09-2015,cat food
2430,20-01-2015,sliced cheese
4766,03-01-2015,margarine
2447,21-01-2015,curd cheese
1396,22-07-2015,canned beer
4633,26-04-2015,rolls/buns
1706,14-08-2015,cat food
1444,14-10-2015,hygiene articles
4569,27-07-2015,sliced cheese
3509,11-04-2015,coffee
2252,08-10-2015,rolls/buns
1634,09-02-2015,newspapers
4473,26-06-2015,whole milk
3304,30-11-2015,hygiene articles
3682,05-03-2015,canned beer
4235,19-12-2015,condensed milk
1322,09-01-2015,bottled beer
4178,03-06-2015,coffee
4284,14-10-2015,coffee
4449,30-03-2015,UHT-milk
4035,03-08-2015,whole milk
3551,01-05-2015,beverages
1328,24-03-2015,whole milk
3398,18-01-2015,frozen fish
2652,26-12-2015,margarine
2284,18-03-2015,napkins
3528,18-08-2015,sliced cheese
4790,16-05-2015,rolls/buns
2524,10-09-2015,bottled beer
2234,29-07-2015,pickled vegetables
3744,08-12-2015,canned vegetables
3036,12-07-2015,beverages
2465,27-12-2015,whole milk
3543,11-10-2015,white bread
4718,12-06-2015,flower soil/fertilizer
3051,29-11-2015,rolls/buns
4676,15-01-2015,hygiene articles
4939,29-06-2015,canned beer
1595,05-10-2015,white bread
1213,03-03-2015,margarine
1758,26-02-2015,pasta
1006,14-06-2015,bottled beer
4457,03-09-2015,margarine
4004,10-05-2015,pasta
1098,05-08-2015,whole milk
2117,02-05-2015,specialty cheese
4701,30-04-2015,whole milk
2043,21-04-2015,UHT-milk
3522,23-09-2015,coffee
3922,28-08-2015,margarine
2636,11-09-2015,onions
4692,27-10-2015,rolls/buns
2031,26-02-2015,napkins
2459,16-09-2015,bottled beer
1287,28-08-2015,margarine
4776,08-08-2015,herbs
4831,13-11-2015,coffee
4468,24-03-2015,bottled beer
1216,25-08-2015,napkins
3761,26-09-2015,rolls/buns
4947,14-09-2015,whole milk
3353,14-08-2015,whole milk
2081,22-01-2015,UHT-milk
3339,08-10-2015,rolls/buns
2952,25-11-2015,rolls/buns
1348,13-06-2015,bottled beer
1112,09-04-2015,newspapers
2830,22-06-2015,frozen potato products
1373,19-07-2015,whole milk
4348,11-04-2015,curd cheese
2964,11-08-2015,whole milk
2494,13-06-2015,rolls/buns
2690,20-10-2015,UHT-milk
3999,19-04-2015,onions
2664,20-09-2015,pasta
1120,14-01-2015,white bread
2977,16-11-2015,onions
2910,04-12-2015,canned beer
1459,18-07-2015,chocolate marshmallow
3468,14-11-2015,canned vegetables
2874,22-01-2015,chicken
4359,24-09-2015,onions
4752,11-02-2015,frozen dessert
1360,05-02-2015,dishes
1335,18-10-2015,spread cheese
4437,20-10-2015,canned beer
2262,04-10-2015,brandy
3101,17-12-2015,salt
2051,14-11-2015,coffee
3144,16-08-2015,margarine
2916,13-06-2015,chocolate marshmallow
3050,20-10-2015,rolls/buns
4888,13-02-2015,dishes
2523,12-01-2015,napkins
2100,05-07-2015,coffee
3691,12-02-2015,candles
2370,28-08-2015,newspapers
3831,14-10-2015,rolls/buns
4876,21-02-2015,margarine
2194,09-01-2015,napkins
4015,20-02-2015,salt
1116,08-10-2015,beverages
3766,07-05-2015,napkins
3784,14-06-2015,pickled vegetables
2056,24-11-2015,margarine
1324,10-07-2015,rolls/buns
1494,29-09-2015,bottled beer
3486,23-12-2015,spread cheese
1939,30-10-2015,newspapers
2113,07-09-2015,margarine
4427,14-01-2015,spread cheese
2883,12-10-2015,newspapers
3409,11-12-2015,canned beer
1323,30-04-2015,bottled beer
1218,29-12-2015,candles
4444,22-07-2015,onions
1627,11-02-2015,canned beer
4266,17-06-2015,bottled beer
1154,17-05-2015,canned beer
2495,28-07-2015,bottled beer
1500,06-01-2015,canned fish
1199,21-11-2015,popcorn
4190,24-12-2015,margarine
3419,05-12-2015,rolls/buns
1646,28-08-2015,whole milk
1026,28-05-2015,canned beer
3879,03-12-2015,rolls/buns
4967,23-09-2015,napkins
3832,17-07-2015,canned fish
4130,06-11-2015,condensed milk
1104,04-01-2015,herbs
3709,08-09-2015,canned vegetables
2867,16-07-2015,canned beer
3252,22-08-2015,rolls/buns
2359,21-04-2015,rolls/buns
1069,20-08-2015,dishes
1833,12-07-2015,coffee
3513,29-08-2015,coffee
4827,27-01-2015,pickled vegetables
4213,23-08-2015,whole milk
2855,03-02-2015,rice
1608,10-11-2015,snack products
3955,28-08-2015,whole milk
3778,01-10-2015,coffee
2666,06-04-2015,UHT-milk
3389,26-01-2015,newspapers
4356,01-12-2015,napkins
2001,03-03-2015,whole milk
4685,27-08-2015,pickled vegetables
2222,28-12-2015,coffee
2410,21-11-2015,rolls/buns
1206,15-05-2015,whole milk
2792,29-07-2015,rolls/buns
4207,28-08-2015,white bread
3814,21-07-2015,UHT-milk
4875,13-09-2015,cat food
1240,14-04-2015,frozen fish
4486,09-11-2015,whole milk
2393,17-04-2015,frozen dessert
1006,14-06-2015,rolls/buns
2512,19-01-2015,canned fish
2997,30-12-2015,whole milk
3672,28-05-2015,beverages
1998,18-05-2015,canned vegetables
2711,13-09-2015,rolls/buns
4372,30-07-2015,margarine
4953,10-10-2015,newspapers
4277,18-02-2015,newspapers
4012,16-05-2015,rolls/buns
2459,16-09-2015,margarine
1534,13-08-2015,napkins
3430,26-01-2015,sauces
1567,13-03-2015,whole milk
3164,30-09-2015,whole milk
3245,17-05-2015,newspapers
4636,10-04-2015,frozen fish
4334,12-10-2015,condensed milk
4734,10-02-2015,napkins
2356,15-06-2015,whole milk
2977,14-04-2015,margarine
1505,27-07-2015,cat food
1035,24-04-2015,rolls/buns
4312,14-12-2015,house keeping products
1253,20-06-2015,specialty cheese
3710,22-08-2015,hygiene articles
3104,04-06-2015,spread cheese
4594,23-06-2015,cat food
1949,11-04-2015,salt
3441,12-04-2015,newspapers
2011,22-03-2015,onions
1235,01-01-2015,spread cheese
3984,03-02-2015,condensed milk
4529,03-01-2015,newspapers
2524,21-10-2015,whole milk
3323,09-12-2015,candles
2814,17-07-2015,specialty cheese
1105,22-05-2015,whole milk
1126,17-05-2015,napkins
1051,12-10-2015,popcorn
1163,14-12-2015,newspapers
3745,09-12-2014,pickled vegetables
4762,25-06-2014,onions
2138,13-05-2014,whole milk
3590,29-03-2014,whole milk
2899,08-01-2014,canned beer
3705,17-08-2014,coffee
2832,29-07-2014,meat spreads
1595,17-07-2014,rolls/buns
2446,19-01-2014,margarine
1033,21-04-2014,snack products
1185,14-08-2014,whole milk
4579,19-01-2014,candles
3821,26-02-2014,condensed milk
1653,18-07-2014,herbs
1380,22-04-2014,canned vegetables
4931,23-02-2014,coffee
2984,07-07-2014,pickled vegetables
1747,07-01-2014,margarine
4369,27-10-2014,frozen dessert
1758,21-09-2014,margarine
4753,11-10-2014,rolls/buns
2609,04-06-2014,sliced cheese
4049,06-07-2014,canned fish
3059,15-06-2014,cat food
4872,13-02-2014,bottled beer
3194,26-07-2014,canned beer
2477,30-09-2014,whole milk
3971,04-02-2014,whole milk
2472,01-02-2014,white bread
2337,03-04-2014,whole milk
3804,28-04-2014,rolls/buns
4641,11-05-2014,whole milk
4716,18-05-2014,napkins
1726,05-04-2014,whole milk
2383,25-05-2014,condensed milk
4245,15-07-2014,whole milk
1365,23-08-2014,frozen fruits
4686,27-06-2014,rolls/buns
3972,03-04-2014,UHT-milk
3790,31-07-2014,whole milk
2567,22-07-2014,bottled beer
2545,14-01-2014,onions
1006,09-04-2014,rice
1757,30-03-2014,whole milk
1103,12-07-2014,herbs
1468,02-10-2014,frozen dessert
1767,02-06-2014,UHT-milk
2830,21-09-2014,bottled beer
1740,21-11-2014,curd cheese
2701,03-05-2014,spread cheese
1590,01-06-2014,newspapers
3089,20-08-2014,house keeping products
4255,02-01-2014,margarine
3137,11-09-2014,newspapers
1369,05-05-2014,whole milk
2723,27-10-2014,rolls/buns
2913,14-12-2014,house keeping products
1087,26-02-2014,beverages
3625,17-10-2014,whole milk
3487,25-03-2014,onions
3692,19-10-2014,bottled beer
4015,17-02-2014,bottled beer
2341,17-04-2014,UHT-milk
1180,24-08-2014,white bread
2181,29-04-2014,UHT-milk
3135,21-06-2014,rice
2398,23-07-2014,coffee
2028,22-08-2014,salt
1043,14-03-2014,sliced cheese
3282,28-08-2014,margarine
2602,03-01-2014,whole milk
3109,14-10-2014,canned beer
3139,06-11-2014,white bread
3616,11-06-2014,rolls/buns
1128,10-05-2014,white bread
3102,09-05-2014,white bread
1782,10-04-2014,onions
3730,17-04-2014,sliced cheese
3022,16-02-2014,rolls/buns
3960,23-01-2014,frozen potato products
3213,19-12-2014,rolls/buns
3713,17-12-2014,whole milk
3619,16-12-2014,napkins
1185,27-09-2014,canned beer
4049,23-12-2014,frozen fish
1191,10-03-2014,white bread
1731,28-12-2014,salt
1751,27-02-2014,newspapers
1585,17-09-2014,rolls/buns
4955,22-03-2014,canned fish
2857,28-08-2014,coffee
1808,29-11-2014,whole milk
3206,24-08-2014,canned vegetables
3936,06-08-2014,pickled vegetables
4462,21-09-2014,pickled vegetables
1376,29-11-2014,chocolate marshmallow
1385,27-02-2014,herbs
1816,09-01-2014,whole milk
2720,26-06-2014,rolls/buns
3485,21-05-2014,napkins
1586,02-05-2014,rolls/buns
4239,08-12-2014,napkins
1494,13-02-2014,rolls/buns
4502,27-07-2014,rolls/buns
4494,24-04-2014,newspapers
2912,24-08-2014,candles
2739,11-07-2014,skin care
4067,29-04-2014,condensed milk
1820,24-02-2014,salt
3059,05-03-2014,beverages
2065,01-03-2014,white bread
1566,24-01-2014,salt
3441,20-04-2014,rolls/buns
4121,19-04-2014,UHT-milk
3349,09-07-2014,whole milk
2808,23-01-2014,white bread
3721,20-02-2014,beverages
2541,07-05-2014,frozen dessert
3350,23-05-2014,newspapers
4864,16-06-2014,specialty cheese
1282,24-10-2014,snack products
1824,08-08-2014,canned beer
2855,17-01-2014,coffee
4803,30-12-2014,canned beer
1644,28-02-2014,specialty cheese
1765,21-10-2014,rolls/buns
3531,25-08-2014,spread cheese
4762,15-01-2014,whole milk
2972,19-02-2014,margarine
2863,12-03-2014,bottled beer
4740,03-09-2014,whole milk
2112,06-06-2014,popcorn
2204,13-06-2014,sliced cheese
1755,04-06-2014,spread cheese
2372,10-10-2014,whole milk
3273,04-02-2014,whole milk
2664,08-01-2014,pickled vegetables
2633,07-09-2014,frozen potato products
3137,26-08-2014,UHT-milk
1672,26-01-2014,white bread
3344,21-11-2014,margarine
3248,07-04-2014,spread cheese
3546,12-10-2014,frozen dessert
4109,03-06-2014,whole milk
1138,07-07-2014,napkins
4353,26-09-2014,newspapers
2148,13-01-2014,canned beer
4228,08-02-2014,beverages
1993,12-10-2014,rolls/buns
3049,30-09-2014,sliced cheese
1629,22-07-2014,whole milk
1241,03-01-2014,margarine
4341,26-10-2014,coffee
4783,10-05-2014,rice
4813,20-11-2014,beverages
2252,13-04-2014,canned beer
4504,24-09-2014,bottled beer
3651,22-06-2014,cat food
1381,05-02-2014,rolls/buns
1190,18-05-2014,rolls/buns
2831,30-05-2014,sliced cheese
3508,15-12-2014,frozen fruits
1596,12-10-2014,UHT-milk
1605,13-11-2014,canned beer
3524,01-08-2014,margarine
2955,21-03-2014,sliced cheese
3232,10-09-2014,rolls/buns
1174,26-07-2014,syrup
1725,21-08-2014,chicken
3596,16-12-2014,whole milk
1246,29-12-2014,UHT-milk
1916,21-05-2014,whole milk
3157,25-04-2014,whole milk
3210,09-02-2014,hygiene articles
4651,27-09-2014,whole milk
4712,19-03-2014,cat food
2347,15-01-2014,canned beer
4722,08-07-2014,skin care
3452,21-02-2014,white bread
2597,21-09-2014,whole milk
1289,09-05-2014,napkins
3090,02-10-2014,margarine
4201,06-08-2014,bottled beer
1922,06-04-2014,curd cheese
1778,22-12-2014,whole milk
4130,01-08-2014,canned beer
1488,30-01-2014,UHT-milk
4847,16-10-2014,whole milk
1599,21-08-2014,rolls/buns
2455,07-04-2014,coffee
1942,15-10-2014,onions
1056,24-09-2014,whole milk
3172,01-08-2014,newspapers
3028,25-04-2014,whole milk
2075,03-05-2014,rolls/buns
3731,29-05-2014,canned vegetables
1625,08-09-2014,rice
3867,10-08-2014,flower soil/fertilizer
3106,11-05-2014,whole milk
2900,05-03-2014,bottled beer
4623,18-12-2014,whole milk
4809,28-05-2014,margarine
4884,30-01-2014,coffee
3127,21-10-2014,white bread
3248,06-02-2014,whole milk
3709,01-10-2014,syrup
3586,27-10-2014,newspapers
1280,20-03-2014,rolls/buns
1878,07-09-2014,UHT-milk
1064,03-09-2014,whole milk
4311,23-06-2014,newspapers
2244,07-11-2014,rolls/buns
2991,30-04-2014,salt
1612,19-11-2014,whole milk
4445,07-11-2014,whole milk
3291,14-01-2014,newspapers
4963,28-01-2014,canned fish
4104,01-09-2014,coffee
3249,22-12-2014,beverages
1489,04-11-2014,spread cheese
3911,01-08-2014,margarine
2443,10-03-2014,rolls/buns
4971,07-11-2014,hygiene articles
2443,02-09-2014,pasta
3298,05-02-2014,margarine
1475,21-09-2014,frozen potato products
4391,19-10-2014,specialty cheese
3398,04-01-2014,cat food
2244,19-01-2014,canned fish
3740,19-05-2014,napkins
2506,09-05-2014,canned fish
4621,28-03-2014,salt
4408,01-02-2014,frozen fish
2132,29-07-2014,rolls/buns
4340,24-08-2014,skin care
4459,21-11-2014,rolls/buns
3322,13-08-2014,rolls/buns
4356,25-06-2014,coffee
2585,28-09-2014,rolls/buns
2444,19-06-2014,rolls/buns
1735,06-08-2014,napkins
4038,23-06-2014,canned beer
2641,23-07-2014,frozen potato products
2047,05-01-2014,cat food
3577,05-09-2014,newspapers
4789,12-08-2014,margarine
3956,15-08-2014,margarine
1141,15-12-2014,white bread
2779,22-11-2014,napkins
3755,19-11-2014,whole milk
2199,02-06-2014,rolls/buns
3211,16-12-2014,rolls/buns
2271,25-06-2014,newspapers
3710,14-09-2014,onions
4828,08-05-2014,margarine
4124,25-12-2014,rolls/buns
1285,08-01-2014,rolls/buns
2808,02-09-2014,rolls/buns
4763,29-09-2014,bottled beer
1933,21-10-2014,white bread
3992,15-11-2014,UHT-milk
1426,26-10-2014,specialty cheese
3378,12-09-2014,onions
4076,17-11-2014,whole milk
4868,14-06-2014,bottled beer
4876,14-05-2014,tidbits
4201,12-09-2014,syrup
1454,28-01-2014,rolls/buns
4546,20-03-2014,margarine
4050,09-03-2014,whole milk
3132,14-09-2014,bottled beer
3324,29-12-2014,frozen potato products
4165,12-01-2014,condensed milk
3892,07-04-2014,specialty vegetables
1488,22-06-2014,white bread
1416,23-08-2014,onions
4653,05-09-2014,rolls/buns
2393,22-03-2014,pasta
3771,21-12-2014,dishes
1431,13-10-2014,rolls/buns
2781,10-07-2014,sliced cheese
2302,29-01-2014,whole milk
1142,13-10-2014,napkins
2666,16-05-2014,margarine
2644,21-05-2014,coffee
3193,18-04-2014,cat food
3217,04-10-2014,whole milk
3653,07-09-2014,margarine
1889,26-06-2014,canned beer
1317,01-07-2014,onions
3048,23-05-2014,meat spreads
2855,25-05-2014,UHT-milk
4359,02-03-2014,rolls/buns
1921,12-12-2014,napkins
3116,10-12-2014,onions
2952,22-04-2014,hygiene articles
1893,22-07-2014,margarine
3596,04-11-2014,coffee
3524,08-09-2014,whole milk
2144,22-02-2014,pasta
2760,22-04-2014,frozen potato products
2616,24-10-2014,newspapers
1801,19-11-2014,rolls/buns
4461,16-11-2014,white bread
1587,26-12-2014,margarine
1465,27-06-2014,newspapers
3326,07-03-2014,whole milk
2800,29-10-2014,frozen fish
1248,08-05-2014,skin care
3906,30-10-2014,sauces
4136,18-02-2014,frozen fish
3709,12-05-2014,cat food
3730,26-07-2014,onions
1249,01-01-2014,coffee
2670,15-08-2014,whole milk
3398,15-04-2014,white bread
3295,06-03-2014,canned beer
4381,25-08-2014,rolls/buns
1705,05-05-2014,sauces
2155,31-10-2014,condensed milk
1593,20-02-2014,onions
1814,25-07-2014,whole milk
1640,08-03-2014,newspapers
1659,25-12-2014,frozen dessert
2439,16-02-2014,whole milk
2696,17-10-2014,rolls/buns
3921,02-02-2014,coffee
1635,17-11-2014,white bread
1365,25-06-2014,whole milk
2031,05-07-2014,whole milk
4955,21-10-2014,sliced cheese
2013,26-12-2014,onions
3918,10-08-2014,canned beer
3064,14-06-2014,bottled beer
1759,01-08-2014,newspapers
2252,08-06-2014,canned vegetables
4958,06-02-2014,coffee
4828,28-10-2014,frozen dessert
1157,04-10-2014,UHT-milk
3792,30-07-2014,whole milk
1591,29-12-2014,whole milk
2966,08-10-2014,whole milk
2323,27-12-2014,newspapers
1433,22-09-2014,napkins
4694,05-12-2014,bottled beer
4636,26-03-2014,whole milk
3461,19-05-2014,white bread
2718,11-08-2014,specialty cheese
2402,29-09-2014,chocolate marshmallow
4933,02-07-2014,rolls/buns
1727,11-08-2014,whole milk
2511,10-11-2014,bottled beer
3238,03-07-2014,rolls/buns
4458,21-03-2014,white bread
4652,26-08-2014,frozen fish
4036,14-06-2014,hygiene articles
3727,13-07-2014,napkins
1887,05-04-2014,whole milk
1791,02-02-2014,bottled beer
3682,24-12-2014,margarine
4683,09-07-2014,coffee
4272,14-08-2014,UHT-milk
3119,01-10-2014,whole milk
2236,27-11-2014,rolls/buns
3044,17-09-2014,whole milk
2855,13-06-2014,cat food
1285,29-05-2014,chocolate marshmallow
2751,08-02-2014,sliced cheese
3033,28-02-2014,napkins
4169,09-08-2014,coffee
4291,07-08-2014,coffee
3444,08-04-2014,napkins
2056,19-12-2014,flower soil/fertilizer
2079,25-02-2014,beverages
1369,08-02-2014,canned fish
3081,26-05-2014,specialty cheese
2407,17-03-2014,rice
1265,05-12-2014,canned fish
3768,07-04-2014,hygiene articles
3529,02-09-2014,condensed milk
3508,30-06-2014,newspapers
2288,25-11-2014,herbs
4797,30-11-2014,napkins
1810,13-10-2014,cat food
3535,08-04-2014,beverages
1141,02-12-2014,whole milk
4162,16-08-2014,whole milk
4086,30-08-2014,napkins
1265,01-02-2014,whole milk
1958,16-06-2014,whole milk
4163,06-06-2014,cat food
4283,11-06-2014,coffee
3227,24-12-2014,whole milk
2912,20-09-2014,flower soil/fertilizer
1658,26-06-2014,coffee
2623,13-05-2014,canned beer
4715,24-11-2014,newspapers
2056,21-05-2014,whole milk
2961,13-12-2014,coffee
1966,15-02-2014,meat spreads
4485,13-11-2014,canned beer
2055,31-05-2014,rolls/buns
2973,13-12-2014,white bread
4299,19-01-2014,tidbits
2789,06-06-2014,bottled beer
4773,12-08-2014,frozen potato products
4695,26-09-2014,beverages
1296,24-02-2014,UHT-milk
2854,13-02-2014,napkins
4475,19-07-2014,whole milk
2237,16-01-2014,sliced cheese
1831,29-07-2014,sauces
1574,25-04-2014,cat food
3447,28-01-2014,white bread
4799,30-04-2014,spread cheese
4199,24-08-2014,margarine
3312,27-05-2014,tidbits
1693,30-05-2014,canned beer
4773,15-10-2014,canned beer
4880,16-03-2014,frozen fish
4377,06-05-2014,sliced cheese
4055,25-03-2014,cat food
3396,05-11-2014,bottled beer
2428,06-12-2014,UHT-milk
3191,11-05-2014,onions
4628,01-05-2014,napkins
3254,11-12-2014,rolls/buns
3110,29-05-2014,herbs
1758,24-12-2014,whole milk
2617,19-06-2014,rolls/buns
4485,28-07-2014,rolls/buns
2805,16-08-2014,pickled vegetables
2452,08-03-2014,coffee
1740,30-10-2014,whole milk
4962,18-08-2014,napkins
1825,07-01-2014,UHT-milk
2518,27-11-2014,whole milk
1529,29-05-2014,margarine
2999,12-08-2014,whole milk
4958,27-04-2014,margarine
2306,13-12-2014,white bread
4301,24-12-2014,herbs
2437,09-10-2014,white bread
3068,25-05-2014,whole milk
1169,29-05-2014,newspapers
2439,06-06-2014,bottled beer
1489,06-01-2014,newspapers
3524,30-11-2014,newspapers
3493,26-03-2014,frozen dessert
1632,30-05-2014,white bread
2472,15-06-2014,whole milk
2315,20-02-2014,bottled beer
3438,02-06-2014,rolls/buns
2215,12-09-2014,newspapers
3182,28-09-2014,bottled beer
2158,23-06-2014,newspapers
1991,13-05-2014,newspapers
1863,24-11-2014,rice
4956,04-03-2014,whole milk
2771,25-06-2014,rolls/buns
1627,11-08-2014,hygiene articles
3387,09-05-2014,sliced cheese
3872,04-04-2014,condensed milk
1492,02-05-2014,rolls/buns
1823,16-04-2014,rolls/buns
3931,09-10-2014,coffee
1051,17-09-2014,coffee
4956,05-07-2014,salt
3844,13-11-2014,pickled vegetables
2547,09-03-2014,rolls/buns
1799,16-12-2014,condensed milk
2869,02-08-2014,bottled beer
1619,20-07-2014,napkins
1970,05-06-2014,whole milk
3456,24-12-2014,margarine
1027,14-05-2014,salt
3466,31-05-2014,rolls/buns
3720,22-03-2014,beverages
3832,23-03-2014,pasta
4765,08-01-2014,spread cheese
4304,18-07-2014,white bread
2499,20-07-2014,napkins
1474,13-08-2014,whole milk
3109,25-03-2014,coffee
3181,08-05-2014,beverages
1184,24-06-2014,whole milk
1015,28-06-2014,rolls/buns
3476,05-02-2014,rolls/buns
3496,11-08-2014,salt
1309,06-05-2014,pickled vegetables
1660,15-06-2014,sliced cheese
3657,29-05-2014,rolls/buns
1100,20-02-2014,pasta
1756,22-09-2014,skin care
2349,12-10-2014,dishes
3013,25-03-2014,rice
3844,25-09-2014,coffee
1578,29-11-2014,newspapers
4902,21-11-2014,rolls/buns
3835,15-10-2014,bottled beer
2457,09-07-2014,frozen fish
3725,08-03-2014,UHT-milk
1259,10-06-2014,coffee
4690,20-12-2014,condensed milk
4308,29-11-2014,sliced cheese
2587,29-10-2014,margarine
1476,16-01-2014,coffee
3133,12-07-2014,margarine
2026,07-01-2014,margarine
4858,17-08-2014,whole milk
1856,26-04-2014,whole milk
1966,23-10-2014,white bread
4991,20-01-2014,hygiene articles
4159,11-07-2014,cat food
4715,10-12-2014,snack products
3351,13-06-2014,bottled beer
4365,23-01-2014,UHT-milk
3491,11-12-2014,whole milk
4424,31-08-2014,herbs
1320,19-07-2014,bottled beer
3721,10-12-2014,bottled beer
1684,26-02-2014,white bread
3452,23-12-2014,rolls/buns
4052,17-05-2014,specialty vegetables
2353,14-11-2014,coffee
1546,02-04-2014,canned fish
1937,07-03-2014,spread cheese
1432,12-03-2014,bottled beer
3695,12-10-2014,rolls/buns
2025,13-11-2014,bottled beer
4584,22-04-2014,bottled beer
1169,15-01-2014,rolls/buns
